ID	SENTENCE_ID	YEAR	TEXT	GENRE	CLAUSE_TYPE	SUBJTOP-V	V-SUBJTOP	XP-V-SUBJTOP
15020	1907.LEYSING.NAR-FIC,.940	1907	LEYSING	NAR	IP-MAT	0	0	1
15021	1907.LEYSING.NAR-FIC,.943	1907	LEYSING	NAR	IP-MAT	0	0	1
15022	1907.LEYSING.NAR-FIC,.944	1907	LEYSING	NAR	IP-MAT	0	0	1
15023	1907.LEYSING.NAR-FIC,.947	1907	LEYSING	NAR	IP-MAT	0	0	1
15024	1907.LEYSING.NAR-FIC,.951	1907	LEYSING	NAR	IP-MAT	0	0	1
15025	1907.LEYSING.NAR-FIC,.956	1907	LEYSING	NAR	IP-MAT	1	0	0
15026	1907.LEYSING.NAR-FIC,.968	1907	LEYSING	NAR	IP-MAT	0	0	1
15027	1907.LEYSING.NAR-FIC,.96	1907	LEYSING	NAR	IP-MAT	1	0	0
15028	1907.LEYSING.NAR-FIC,.971	1907	LEYSING	NAR	IP-MAT	1	0	0
15029	1907.LEYSING.NAR-FIC,.972	1907	LEYSING	NAR	IP-MAT	1	0	0
15030	1907.LEYSING.NAR-FIC,.974	1907	LEYSING	NAR	IP-MAT	0	1	0
15031	1907.LEYSING.NAR-FIC,.976	1907	LEYSING	NAR	IP-MAT	0	0	1
15032	1907.LEYSING.NAR-FIC,.977	1907	LEYSING	NAR	IP-MAT	0	1	0
15033	1907.LEYSING.NAR-FIC,.986	1907	LEYSING	NAR	IP-MAT	1	0	0
15034	1907.LEYSING.NAR-FIC,.987	1907	LEYSING	NAR	IP-MAT	0	0	1
15035	1907.LEYSING.NAR-FIC,.993	1907	LEYSING	NAR	IP-MAT	1	0	0
15036	1907.LEYSING.NAR-FIC,.994	1907	LEYSING	NAR	IP-MAT	1	0	0
15037	1907.LEYSING.NAR-FIC,.99	1907	LEYSING	NAR	IP-MAT	1	0	0
15038	1908.OFUREFLI.NAR-FIC,.1000	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15039	1908.OFUREFLI.NAR-FIC,.1001	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15040	1908.OFUREFLI.NAR-FIC,.1002	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15041	1908.OFUREFLI.NAR-FIC,.1003	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15042	1908.OFUREFLI.NAR-FIC,.1004	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15043	1908.OFUREFLI.NAR-FIC,.1005	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15044	1908.OFUREFLI.NAR-FIC,.1006	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15045	1908.OFUREFLI.NAR-FIC,.1009	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15046	1908.OFUREFLI.NAR-FIC,.1010	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15047	1908.OFUREFLI.NAR-FIC,.1011	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15048	1908.OFUREFLI.NAR-FIC,.1014	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15049	1908.OFUREFLI.NAR-FIC,.1015	1908	OFUREFLI	NAR	IP-MAT-SPE	0	1	0
15050	1908.OFUREFLI.NAR-FIC,.1016	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15051	1908.OFUREFLI.NAR-FIC,.1018	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15052	1908.OFUREFLI.NAR-FIC,.1019	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15053	1908.OFUREFLI.NAR-FIC,.101	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15054	1908.OFUREFLI.NAR-FIC,.1020	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15055	1908.OFUREFLI.NAR-FIC,.1021	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15056	1908.OFUREFLI.NAR-FIC,.1023	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15057	1908.OFUREFLI.NAR-FIC,.1025	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15058	1908.OFUREFLI.NAR-FIC,.1028	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15059	1908.OFUREFLI.NAR-FIC,.1029	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15060	1908.OFUREFLI.NAR-FIC,.1030	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15061	1908.OFUREFLI.NAR-FIC,.1031	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15062	1908.OFUREFLI.NAR-FIC,.1032	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15063	1908.OFUREFLI.NAR-FIC,.1035	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15064	1908.OFUREFLI.NAR-FIC,.1037	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15065	1908.OFUREFLI.NAR-FIC,.1038	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15066	1908.OFUREFLI.NAR-FIC,.1041	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15067	1908.OFUREFLI.NAR-FIC,.1045	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15068	1908.OFUREFLI.NAR-FIC,.1047	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15069	1908.OFUREFLI.NAR-FIC,.104	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15070	1908.OFUREFLI.NAR-FIC,.1052	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15071	1908.OFUREFLI.NAR-FIC,.1055	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15072	1908.OFUREFLI.NAR-FIC,.1056	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15073	1908.OFUREFLI.NAR-FIC,.1057	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15074	1908.OFUREFLI.NAR-FIC,.1058	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15075	1908.OFUREFLI.NAR-FIC,.1059	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15076	1908.OFUREFLI.NAR-FIC,.1060	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15077	1908.OFUREFLI.NAR-FIC,.1061	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15078	1908.OFUREFLI.NAR-FIC,.1064	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15079	1908.OFUREFLI.NAR-FIC,.1065	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15080	1908.OFUREFLI.NAR-FIC,.1068	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15081	1908.OFUREFLI.NAR-FIC,.1074	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15082	1908.OFUREFLI.NAR-FIC,.1075	1908	OFUREFLI	NAR	IP-MAT	0	1	0
15083	1908.OFUREFLI.NAR-FIC,.1077	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15084	1908.OFUREFLI.NAR-FIC,.1083	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15085	1908.OFUREFLI.NAR-FIC,.1085	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15086	1908.OFUREFLI.NAR-FIC,.1086	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15087	1908.OFUREFLI.NAR-FIC,.1087	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15088	1908.OFUREFLI.NAR-FIC,.1088	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15089	1908.OFUREFLI.NAR-FIC,.108	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15090	1908.OFUREFLI.NAR-FIC,.1090	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15091	1908.OFUREFLI.NAR-FIC,.1092	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15092	1908.OFUREFLI.NAR-FIC,.1095	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15093	1908.OFUREFLI.NAR-FIC,.1096	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15094	1908.OFUREFLI.NAR-FIC,.1099	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15095	1908.OFUREFLI.NAR-FIC,.1101	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15096	1908.OFUREFLI.NAR-FIC,.1103	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15097	1908.OFUREFLI.NAR-FIC,.110	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15098	1908.OFUREFLI.NAR-FIC,.1113	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15099	1908.OFUREFLI.NAR-FIC,.1116	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15100	1908.OFUREFLI.NAR-FIC,.1120	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15101	1908.OFUREFLI.NAR-FIC,.1123	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15102	1908.OFUREFLI.NAR-FIC,.1127	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15103	1908.OFUREFLI.NAR-FIC,.1129	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15104	1908.OFUREFLI.NAR-FIC,.1130	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15105	1908.OFUREFLI.NAR-FIC,.1131	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15106	1908.OFUREFLI.NAR-FIC,.1132	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15107	1908.OFUREFLI.NAR-FIC,.1133	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15108	1908.OFUREFLI.NAR-FIC,.1134	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15109	1908.OFUREFLI.NAR-FIC,.1136	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15110	1908.OFUREFLI.NAR-FIC,.1138	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15111	1908.OFUREFLI.NAR-FIC,.113	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15112	1908.OFUREFLI.NAR-FIC,.1141	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15113	1908.OFUREFLI.NAR-FIC,.1143	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15114	1908.OFUREFLI.NAR-FIC,.1144	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15115	1908.OFUREFLI.NAR-FIC,.1148	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15116	1908.OFUREFLI.NAR-FIC,.1149	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15117	1908.OFUREFLI.NAR-FIC,.1151	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15118	1908.OFUREFLI.NAR-FIC,.1153	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15119	1908.OFUREFLI.NAR-FIC,.1154	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15120	1908.OFUREFLI.NAR-FIC,.1155	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15121	1908.OFUREFLI.NAR-FIC,.1158	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15122	1908.OFUREFLI.NAR-FIC,.1159	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15123	1908.OFUREFLI.NAR-FIC,.1160	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15124	1908.OFUREFLI.NAR-FIC,.1164	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15125	1908.OFUREFLI.NAR-FIC,.1165	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15126	1908.OFUREFLI.NAR-FIC,.1166	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15127	1908.OFUREFLI.NAR-FIC,.116	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15128	1908.OFUREFLI.NAR-FIC,.1170	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15129	1908.OFUREFLI.NAR-FIC,.1173	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15130	1908.OFUREFLI.NAR-FIC,.1174	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15131	1908.OFUREFLI.NAR-FIC,.1175	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15132	1908.OFUREFLI.NAR-FIC,.1178	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15133	1908.OFUREFLI.NAR-FIC,.1183	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15134	1908.OFUREFLI.NAR-FIC,.1185	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15135	1908.OFUREFLI.NAR-FIC,.1192	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15136	1908.OFUREFLI.NAR-FIC,.1194	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15137	1908.OFUREFLI.NAR-FIC,.1196	1908	OFUREFLI	NAR	IP-MAT	0	1	0
15138	1908.OFUREFLI.NAR-FIC,.1198	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15139	1908.OFUREFLI.NAR-FIC,.119	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15140	1908.OFUREFLI.NAR-FIC,.1204	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15141	1908.OFUREFLI.NAR-FIC,.1205	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15142	1908.OFUREFLI.NAR-FIC,.1206	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15143	1908.OFUREFLI.NAR-FIC,.1207	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15144	1908.OFUREFLI.NAR-FIC,.120	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15145	1908.OFUREFLI.NAR-FIC,.1210	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15146	1908.OFUREFLI.NAR-FIC,.1211	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15147	1908.OFUREFLI.NAR-FIC,.1212	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15148	1908.OFUREFLI.NAR-FIC,.1213	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15149	1908.OFUREFLI.NAR-FIC,.1215	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15150	1908.OFUREFLI.NAR-FIC,.1216	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15151	1908.OFUREFLI.NAR-FIC,.1222	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15152	1908.OFUREFLI.NAR-FIC,.1223	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15153	1908.OFUREFLI.NAR-FIC,.1224	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15154	1908.OFUREFLI.NAR-FIC,.1227	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15155	1908.OFUREFLI.NAR-FIC,.1232	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15156	1908.OFUREFLI.NAR-FIC,.1233	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15157	1908.OFUREFLI.NAR-FIC,.1236	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15158	1908.OFUREFLI.NAR-FIC,.1239	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15159	1908.OFUREFLI.NAR-FIC,.123	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15160	1908.OFUREFLI.NAR-FIC,.1240	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15161	1908.OFUREFLI.NAR-FIC,.1242	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15162	1908.OFUREFLI.NAR-FIC,.1244	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15163	1908.OFUREFLI.NAR-FIC,.1245	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15164	1908.OFUREFLI.NAR-FIC,.1248	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15165	1908.OFUREFLI.NAR-FIC,.1257	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15166	1908.OFUREFLI.NAR-FIC,.1258	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15167	1908.OFUREFLI.NAR-FIC,.1259	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15168	1908.OFUREFLI.NAR-FIC,.125	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15169	1908.OFUREFLI.NAR-FIC,.1260	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15170	1908.OFUREFLI.NAR-FIC,.1261	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15171	1908.OFUREFLI.NAR-FIC,.126	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15172	1908.OFUREFLI.NAR-FIC,.1275	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15173	1908.OFUREFLI.NAR-FIC,.1276	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15174	1908.OFUREFLI.NAR-FIC,.1278	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15175	1908.OFUREFLI.NAR-FIC,.1280	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15176	1908.OFUREFLI.NAR-FIC,.1287	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15177	1908.OFUREFLI.NAR-FIC,.1288	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15178	1908.OFUREFLI.NAR-FIC,.1289	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15179	1908.OFUREFLI.NAR-FIC,.1290	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15180	1908.OFUREFLI.NAR-FIC,.1297	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15181	1908.OFUREFLI.NAR-FIC,.1298	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15182	1908.OFUREFLI.NAR-FIC,.1299	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15183	1908.OFUREFLI.NAR-FIC,.12	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15184	1908.OFUREFLI.NAR-FIC,.1300	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15185	1908.OFUREFLI.NAR-FIC,.1304	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15186	1908.OFUREFLI.NAR-FIC,.131	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15187	1908.OFUREFLI.NAR-FIC,.1323	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15188	1908.OFUREFLI.NAR-FIC,.1324	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15189	1908.OFUREFLI.NAR-FIC,.1327	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15190	1908.OFUREFLI.NAR-FIC,.1331	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15191	1908.OFUREFLI.NAR-FIC,.1333	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15192	1908.OFUREFLI.NAR-FIC,.1334	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15193	1908.OFUREFLI.NAR-FIC,.1336	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15194	1908.OFUREFLI.NAR-FIC,.1337	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15195	1908.OFUREFLI.NAR-FIC,.1338	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15196	1908.OFUREFLI.NAR-FIC,.1343	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15197	1908.OFUREFLI.NAR-FIC,.1353	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15198	1908.OFUREFLI.NAR-FIC,.1356	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15199	1908.OFUREFLI.NAR-FIC,.1358	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15200	1908.OFUREFLI.NAR-FIC,.1361	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15201	1908.OFUREFLI.NAR-FIC,.1366	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15202	1908.OFUREFLI.NAR-FIC,.1367	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15203	1908.OFUREFLI.NAR-FIC,.1368	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15204	1908.OFUREFLI.NAR-FIC,.1371	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15205	1908.OFUREFLI.NAR-FIC,.1372	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15206	1908.OFUREFLI.NAR-FIC,.1373	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15207	1908.OFUREFLI.NAR-FIC,.1374	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15208	1908.OFUREFLI.NAR-FIC,.1375	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15209	1908.OFUREFLI.NAR-FIC,.1379	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15210	1908.OFUREFLI.NAR-FIC,.1382	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15211	1908.OFUREFLI.NAR-FIC,.138	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15212	1908.OFUREFLI.NAR-FIC,.1399	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15213	1908.OFUREFLI.NAR-FIC,.139	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15214	1908.OFUREFLI.NAR-FIC,.13	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15215	1908.OFUREFLI.NAR-FIC,.1400	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15216	1908.OFUREFLI.NAR-FIC,.1404	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15217	1908.OFUREFLI.NAR-FIC,.140	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15218	1908.OFUREFLI.NAR-FIC,.1413	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15219	1908.OFUREFLI.NAR-FIC,.1416	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15220	1908.OFUREFLI.NAR-FIC,.1419	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15221	1908.OFUREFLI.NAR-FIC,.1420	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15222	1908.OFUREFLI.NAR-FIC,.1421	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15223	1908.OFUREFLI.NAR-FIC,.1425	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15224	1908.OFUREFLI.NAR-FIC,.1426	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15225	1908.OFUREFLI.NAR-FIC,.1432	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15226	1908.OFUREFLI.NAR-FIC,.1437	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15227	1908.OFUREFLI.NAR-FIC,.1438	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15228	1908.OFUREFLI.NAR-FIC,.1439	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15229	1908.OFUREFLI.NAR-FIC,.143	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15230	1908.OFUREFLI.NAR-FIC,.1440	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15231	1908.OFUREFLI.NAR-FIC,.1443	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15232	1908.OFUREFLI.NAR-FIC,.1445	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15233	1908.OFUREFLI.NAR-FIC,.1447	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15234	1908.OFUREFLI.NAR-FIC,.1448	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15235	1908.OFUREFLI.NAR-FIC,.1450	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15236	1908.OFUREFLI.NAR-FIC,.1453	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15237	1908.OFUREFLI.NAR-FIC,.1457	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15238	1908.OFUREFLI.NAR-FIC,.1459	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15239	1908.OFUREFLI.NAR-FIC,.145	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15240	1908.OFUREFLI.NAR-FIC,.1461	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15241	1908.OFUREFLI.NAR-FIC,.1466	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15242	1908.OFUREFLI.NAR-FIC,.1472	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15243	1908.OFUREFLI.NAR-FIC,.1476	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15244	1908.OFUREFLI.NAR-FIC,.1477	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15245	1908.OFUREFLI.NAR-FIC,.1478	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15246	1908.OFUREFLI.NAR-FIC,.1479	1908	OFUREFLI	NAR	IP-MAT-SPE	0	0	1
15247	1908.OFUREFLI.NAR-FIC,.1481	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15248	1908.OFUREFLI.NAR-FIC,.1485	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15249	1908.OFUREFLI.NAR-FIC,.148	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15250	1908.OFUREFLI.NAR-FIC,.1495	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15251	1908.OFUREFLI.NAR-FIC,.1510	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15252	1908.OFUREFLI.NAR-FIC,.1514	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15253	1908.OFUREFLI.NAR-FIC,.1519	1908	OFUREFLI	NAR	IP-MAT	0	1	0
15254	1908.OFUREFLI.NAR-FIC,.1521	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15255	1908.OFUREFLI.NAR-FIC,.1522	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15256	1908.OFUREFLI.NAR-FIC,.1524	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15257	1908.OFUREFLI.NAR-FIC,.1525	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15258	1908.OFUREFLI.NAR-FIC,.1526	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15259	1908.OFUREFLI.NAR-FIC,.1527	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15260	1908.OFUREFLI.NAR-FIC,.152	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15261	1908.OFUREFLI.NAR-FIC,.1530	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15262	1908.OFUREFLI.NAR-FIC,.1538	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15263	1908.OFUREFLI.NAR-FIC,.1540	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15264	1908.OFUREFLI.NAR-FIC,.1541	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15265	1908.OFUREFLI.NAR-FIC,.1544	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15266	1908.OFUREFLI.NAR-FIC,.1545	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15267	1908.OFUREFLI.NAR-FIC,.1547	1908	OFUREFLI	NAR	IP-MAT-SPE	1	0	0
15268	1908.OFUREFLI.NAR-FIC,.1551	1908	OFUREFLI	NAR	IP-MAT	0	0	1
15269	1908.OFUREFLI.NAR-FIC,.1553	1908	OFUREFLI	NAR	IP-MAT	1	0	0
15270	1908.OFUREFLI.NAR-FIC,.1556	1908	OFUREFLI	NAR	IP-MAT	1	0	0
